Path_Index,Voltage_V,Target_Energetic_Span_eV,Steps,Pathway_Topology,Base_dG_List,Is_PCET_List
41,0.6,3.1867,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|0|1|1|1|1|1|1|1
41,0.7,3.9867,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|0|1|1|1|1|1|1|1
41,0.8,4.7867,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|0|1|1|1|1|1|1|1
41,0.9,5.5867,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|0|1|1|1|1|1|1|1
41,1.0,6.3867,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|0|1|1|1|1|1|1|1
41,1.1,7.1867,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|0|1|1|1|1|1|1|1
41,1.2,7.9867,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|0|1|1|1|1|1|1|1
41,1.3,8.7867,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|0|1|1|1|1|1|1|1
41,1.4,9.5867,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|0|1|1|1|1|1|1|1
41,1.5,10.3867,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|0|1|1|1|1|1|1|1
41,1.6,11.1867,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|0|1|1|1|1|1|1|1
41,1.7,11.9867,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|0|1|1|1|1|1|1|1
41,1.8,12.7867,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|0|1|1|1|1|1|1|1
41,1.9,13.6041,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|0|1|1|1|1|1|1|1
41,2.0,14.5041,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COHCO) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|-0.058|-0.4064|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|0|1|1|1|1|1|1|1
42,-2.0,0.9495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,-1.9,1.0495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,-1.8,1.1495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,-1.7,1.2495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,-1.6,1.3495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,-1.5,1.4495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,-1.4,1.5495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,-1.3,1.6495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,-1.2,1.7495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,-1.1,1.8495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,-1.0,1.9495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,-0.9,2.0495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,-0.8,2.1495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,-0.7,2.2495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,-0.6,2.3495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,-0.5,2.4495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,-0.4,2.5495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,-0.3,2.6495,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,-0.2,2.9058,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,-0.1,3.2058,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,0.0,3.5058,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,0.1,3.8058,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,0.2,4.1058,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,0.3,4.4058,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,0.4,4.7058,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,0.5,5.0058,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,0.6,5.3058,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,0.7,5.6058,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,0.8,5.9058,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,0.9,6.2058,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,1.0,6.85,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,1.1,7.65,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,1.2,8.45,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,1.3,9.25,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,1.4,10.05,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,1.5,10.85,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,1.6,11.65,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,1.7,12.45,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,1.8,13.25,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,1.9,14.0674,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
42,2.0,14.9674,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COH) -> (*COHCOH) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|2.9495|-2.9506|0.1219|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|1|0|1|1|1|1|1|1
43,-2.0,1.4768,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|1.4768|0.9108|-0.3522|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|0|1|1|1|1|1|1|1
43,-1.9,1.4768,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|1.4768|0.9108|-0.3522|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|0|1|1|1|1|1|1|1
43,-1.8,1.4768,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|1.4768|0.9108|-0.3522|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|0|1|1|1|1|1|1|1
43,-1.7,1.4768,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|1.4768|0.9108|-0.3522|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|0|1|1|1|1|1|1|1
43,-1.6,1.4768,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|1.4768|0.9108|-0.3522|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|0|1|1|1|1|1|1|1
43,-1.5,1.4768,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|1.4768|0.9108|-0.3522|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|0|1|1|1|1|1|1|1
43,-1.4,1.4768,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|1.4768|0.9108|-0.3522|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|0|1|1|1|1|1|1|1
43,-1.3,1.4768,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|1.4768|0.9108|-0.3522|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|0|1|1|1|1|1|1|1
43,-1.2,1.4768,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|1.4768|0.9108|-0.3522|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|0|1|1|1|1|1|1|1
43,-1.1,1.4768,11,(CO2) -> (*CO2) -> (*COOH) -> (*CO) -> (*COCHO) -> (*COHCHO) -> (*CHOHCOH) -> (*CH2OHCOH) -> (*CH2COH) -> (*CH2CHOH) -> (*CH2CH) -> (CH2CH2),0.0264|2.0926|-1.5627|1.4768|0.9108|-0.3522|-0.9001|-0.7072|-1.7832|1.5634|-1.8826,0|1|1|0|1|1|1|1|1|1|1
